effect,group,term,estimate,std.error,statistic,df,p.value,rep,warnings,nsubj,nitem,b0,b1,I0i_sd,S0s_sd,S1s_sd,scor,err_sd
fixed,NA,cat,32.9942112007247,40.59381547571062,0.8127891112001246,21.937521046804477,0.4250723291847627,29,,30,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),94.37758906929717,NA,NA,NA,NA,29,,30,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,59.68664265136183,NA,NA,NA,NA,29,,30,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.5765602510563776,NA,NA,NA,NA,29,,30,10,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),79.36057177439308,NA,NA,NA,NA,29,,30,10,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.05519417734527,NA,NA,NA,NA,29,,30,10,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),845.3821303309354,23.086864602202823,36.617450870755036,50.09072815770674,8.005272556896277e-38,30,,30,15,800,100,100,80,40,0.2,200
fixed,NA,cat,40.966543413401034,34.87400686480523,1.1747013634600267,32.11388856553438,0.24875138845216677,30,,30,15,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),84.7901059596427,NA,NA,NA,NA,30,,30,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),86.27255986786162,NA,NA,NA,NA,30,,30,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,47.9302715364316,NA,NA,NA,NA,30,,30,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.8468496967223093,NA,NA,NA,NA,30,,30,15,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.82538443011998,NA,NA,NA,NA,30,,30,15,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),783.80605465258,24.942123872117964,31.424992461398716,61.66400517389631,1.172515142592381e-39,31,,30,20,800,100,100,80,40,0.2,200
fixed,NA,cat,136.00871441080307,37.9429633563696,3.5845569871118372,39.6757616612738,9.137079734182857e-4,31,,30,20,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),113.6594658445493,NA,NA,NA,NA,31,,30,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),89.05127314232875,NA,NA,NA,NA,31,,30,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,16.044495963228325,NA,NA,NA,NA,31,,30,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.8539851316624176,NA,NA,NA,NA,31,,30,20,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,204.38213397862603,NA,NA,NA,NA,31,,30,20,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),777.3455074498963,19.341698463545608,40.19013681321748,63.999964933249366,3.975947015650906e-47,32,,30,25,800,100,100,80,40,0.2,200
fixed,NA,cat,105.47470857889675,29.63809598893677,3.5587545373450467,56.69065721665898,7.617812574151688e-4,32,,30,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),91.9531989981121,NA,NA,NA,NA,32,,30,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),73.39215543521635,NA,NA,NA,NA,32,,30,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,54.826818242753184,NA,NA,NA,NA,32,,30,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.35303646504252406,NA,NA,NA,NA,32,,30,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,195.37093189915134,NA,NA,NA,NA,32,,30,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),778.4576003423592,27.466728610539242,28.34183900749133,28.55602506890126,1.860618477142505e-22,33,"Model failed to converge with max|grad| = 0.00225235 (tol = 0.002, component 1)",40,10,800,100,100,80,40,0.2,200
fixed,NA,cat,138.9895391676057,49.92719296087796,2.783844452791796,20.405333434247353,0.011319162057274571,33,"Model failed to converge with max|grad| = 0.00225235 (tol = 0.002, component 1)",40,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),74.84396535462214,NA,NA,NA,NA,33,"Model failed to converge with max|grad| = 0.00225235 (tol = 0.002, component 1)",40,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,37.52427997602962,NA,NA,NA,NA,33,"Model failed to converge with max|grad| = 0.00225235 (tol = 0.002, component 1)",40,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.266790380089277,NA,NA,NA,NA,33,"Model failed to converge with max|grad| = 0.00225235 (tol = 0.002, component 1)",40,10,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),105.9818306861013,NA,NA,NA,NA,33,"Model failed to converge with max|grad| = 0.00225235 (tol = 0.002, component 1)",40,10,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,205.47171101843395,NA,NA,NA,NA,33,"Model failed to converge with max|grad| = 0.00225235 (tol = 0.002, component 1)",40,10,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),811.414395186942,22.26921254844278,36.436600235497856,51.012438885281504,3.4253014063178197e-38,34,,40,15,800,100,100,80,40,0.2,200
fixed,NA,cat,103.189601920235,37.87191780338764,2.724699669447548,32.35654922222214,0.01029620166751232,34,,40,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),78.55438671366318,NA,NA,NA,NA,34,,40,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,52.03460970993714,NA,NA,NA,NA,34,,40,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.30701647768431517,NA,NA,NA,NA,34,,40,15,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),96.19571050072484,NA,NA,NA,NA,34,,40,15,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.5821989179175,NA,NA,NA,NA,34,,40,15,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),760.5654156342246,22.10545865990907,34.406226413822495,68.0344136493131,9.339242929801247e-45,35,,40,20,800,100,100,80,40,0.2,200
fixed,NA,cat,93.14580142510297,35.85586470488241,2.597784272998429,41.32987249702635,0.012943670504497844,35,,40,20,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),107.25020787828191,NA,NA,NA,NA,35,,40,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),83.65155852276344,NA,NA,NA,NA,35,,40,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,35.09766248844558,NA,NA,NA,NA,35,,40,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.020549546265478526,NA,NA,NA,NA,35,,40,20,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,204.53476666578607,NA,NA,NA,NA,35,,40,20,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),817.7522471762036,21.10599405498965,38.745024046042474,75.43794309716932,1.5062875820697076e-51,36,,40,25,800,100,100,80,40,0.2,200
fixed,NA,cat,139.5676218530887,27.997180539669767,4.9850598939894155,49.08608891153421,8.114632086276334e-6,36,,40,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),93.32106582867813,NA,NA,NA,NA,36,,40,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),99.9900865681765,NA,NA,NA,NA,36,,40,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,8.466213238382489,NA,NA,NA,NA,36,,40,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.6374644543602475,NA,NA,NA,NA,36,,40,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,206.57261775691398,NA,NA,NA,NA,36,,40,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),785.8887797247858,27.032114595203286,29.072412258278817,29.57850487180646,2.605542970913441e-23,37,,50,10,800,100,100,80,40,0.2,200
fixed,NA,cat,100.63802328536471,49.00701548446812,2.053543197652183,20.72576891948484,0.05285369977557944,37,,50,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),84.444861570386,NA,NA,NA,NA,37,,50,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,49.60920297351788,NA,NA,NA,NA,37,,50,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.761128663321017,NA,NA,NA,NA,37,,50,10,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),104.67223036508231,NA,NA,NA,NA,37,,50,10,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,200.75541361396276,NA,NA,NA,NA,37,,50,10,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),807.9966723865374,18.207460090258515,44.37723155130449,53.89276341716185,4.0956730740479484e-44,38,,50,15,800,100,100,80,40,0.2,200
fixed,NA,cat,110.8031716061659,30.431849116720187,3.6410265830769797,31.99123342940588,9.490131660407611e-4,38,,50,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),74.11548788239264,NA,NA,NA,NA,38,,50,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,44.44067530598949,NA,NA,NA,NA,38,,50,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.126132444789487,NA,NA,NA,NA,38,,50,15,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),76.20313673508998,NA,NA,NA,NA,38,,50,15,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,205.2518834818194,NA,NA,NA,NA,38,,50,15,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),746.2624083834347,21.791568908099496,34.24546491033345,76.23285560117411,4.826150261289986e-48,39,,50,20,800,100,100,80,40,0.2,200
fixed,NA,cat,73.34690505769171,34.20446418449376,2.1443664388972588,41.070712146832754,0.037970161504091826,39,,50,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),96.90388007360457,NA,NA,NA,NA,39,,50,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,32.92751593117656,NA,NA,NA,NA,39,,50,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.021404466306911566,NA,NA,NA,NA,39,,50,20,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),103.25799790290446,NA,NA,NA,NA,39,,50,20,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,202.53336879222974,NA,NA,NA,NA,39,,50,20,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),800.0240477129585,16.021257794049735,49.93515852482481,88.01374618519193,2.308377724709877e-66,40,,50,25,800,100,100,80,40,0.2,200
fixed,NA,cat,105.98452463833736,24.117740467294396,4.3944632699759305,55.22527844188676,5.088480542841467e-5,40,,50,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),77.47471817974673,NA,NA,NA,NA,40,,50,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),77.81926003000108,NA,NA,NA,NA,40,,50,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,44.390076911127736,NA,NA,NA,NA,40,,50,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.1816837594934739,NA,NA,NA,NA,40,,50,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,196.96013258043288,NA,NA,NA,NA,40,,50,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),801.6030680614094,42.13764522322052,19.023442430515203,23.14246628970877,1.2528493619374573e-15,41,,10,10,800,100,100,80,40,0.2,200
fixed,NA,cat,139.19873841757988,69.01036252794646,2.017070093802361,20.35329197345596,0.05707124658321081,41,,10,10,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),140.11685769274465,NA,NA,NA,NA,41,,10,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),78.10538048394875,NA,NA,NA,NA,41,,10,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,31.667923933147453,NA,NA,NA,NA,41,,10,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.9999999492743837,NA,NA,NA,NA,41,,10,10,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,191.78081677754795,NA,NA,NA,NA,41,,10,10,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),737.6669005252103,33.272554632298515,22.170431716990503,18.54731966457554,8.339217362568843e-15,42,,10,15,800,100,100,80,40,0.2,200
fixed,NA,cat,122.6438374811475,46.23790508144541,2.6524522956893795,29.32306740954777,0.012764824793108665,42,,10,15,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),102.38993924946082,NA,NA,NA,NA,42,,10,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),79.79247990811321,NA,NA,NA,NA,42,,10,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,50.63874398504468,NA,NA,NA,NA,42,,10,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.999999934428221,NA,NA,NA,NA,42,,10,15,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,190.46436789095665,NA,NA,NA,NA,42,,10,15,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),833.4012125050908,26.508271310317784,31.439289373076058,16.215873709659327,5.7998088322495e-16,43,,10,20,800,100,100,80,40,0.2,200
fixed,NA,cat,88.14048643872587,35.29225778478853,2.4974453880566316,31.429916002059063,0.017947347529649493,43,,10,20,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),82.25427791166022,NA,NA,NA,NA,43,,10,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),66.77287781146929,NA,NA,NA,NA,43,,10,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,46.71579525090255,NA,NA,NA,NA,43,,10,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.999999992934488,NA,NA,NA,NA,43,,10,20,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,187.27794410412588,NA,NA,NA,NA,43,,10,20,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),834.0442211944336,22.46134066282641,37.13243273028575,12.662214970617342,2.6439304868925265e-14,44,"Model failed to converge with max|grad| = 0.00380806 (tol = 0.002, component 1)",10,25,800,100,100,80,40,0.2,200
fixed,NA,cat,108.74591920907034,26.399948057527908,4.119171710948181,29.28003266345164,2.8505502122337873e-4,44,"Model failed to converge with max|grad| = 0.00380806 (tol = 0.002, component 1)",10,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),55.48741710328084,NA,NA,NA,NA,44,"Model failed to converge with max|grad| = 0.00380806 (tol = 0.002, component 1)",10,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),59.935287849725945,NA,NA,NA,NA,44,"Model failed to converge with max|grad| = 0.00380806 (tol = 0.002, component 1)",10,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,34.030200088417935,NA,NA,NA,NA,44,"Model failed to converge with max|grad| = 0.00380806 (tol = 0.002, component 1)",10,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.9999998085581779,NA,NA,NA,NA,44,"Model failed to converge with max|grad| = 0.00380806 (tol = 0.002, component 1)",10,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,204.58602380506161,NA,NA,NA,NA,44,"Model failed to converge with max|grad| = 0.00380806 (tol = 0.002, component 1)",10,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),782.568544027819,26.11996987630585,29.960545426880785,29.395702055048247,1.3847306885530385e-23,45,"Model failed to converge with max|grad| = 0.00661286 (tol = 0.002, component 1)",20,10,800,100,100,80,40,0.2,200
fixed,NA,cat,16.003358117484776,43.7459906814398,0.365824567422005,22.716941523767655,0.7178805596460838,45,"Model failed to converge with max|grad| = 0.00661286 (tol = 0.002, component 1)",20,10,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),80.92451450188135,NA,NA,NA,NA,45,"Model failed to converge with max|grad| = 0.00661286 (tol = 0.002, component 1)",20,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),71.18518944005237,NA,NA,NA,NA,45,"Model failed to converge with max|grad| = 0.00661286 (tol = 0.002, component 1)",20,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,62.95500527636275,NA,NA,NA,NA,45,"Model failed to converge with max|grad| = 0.00661286 (tol = 0.002, component 1)",20,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.9999995132101244,NA,NA,NA,NA,45,"Model failed to converge with max|grad| = 0.00661286 (tol = 0.002, component 1)",20,10,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.44221423530732,NA,NA,NA,NA,45,"Model failed to converge with max|grad| = 0.00661286 (tol = 0.002, component 1)",20,10,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),770.768383566771,24.302275445217848,31.71589365383649,30.608786294958445,5.624022521019888e-25,46,,20,15,800,100,100,80,40,0.2,200
fixed,NA,cat,68.33858451723466,32.62847875032887,2.0944459298932494,31.56651462708792,0.044337667047494096,46,,20,15,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),66.78575930696988,NA,NA,NA,NA,46,,20,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),87.14755443138881,NA,NA,NA,NA,46,,20,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,66.50631653822037,NA,NA,NA,NA,46,,20,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.07631145043982436,NA,NA,NA,NA,46,,20,15,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,193.1649938881641,NA,NA,NA,NA,46,,20,15,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),818.9774909348595,20.675378810579158,39.61124477757118,40.04277824748756,9.72131040798175e-34,47,"Model failed to converge with max|grad| = 0.00465769 (tol = 0.002, component 1)",20,20,800,100,100,80,40,0.2,200
fixed,NA,cat,85.66069653676614,30.441198174636813,2.8139725659069965,36.94144774927947,0.007796964278982732,47,"Model failed to converge with max|grad| = 0.00465769 (tol = 0.002, component 1)",20,20,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),83.40958230276762,NA,NA,NA,NA,47,"Model failed to converge with max|grad| = 0.00465769 (tol = 0.002, component 1)",20,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),63.700885196423016,NA,NA,NA,NA,47,"Model failed to converge with max|grad| = 0.00465769 (tol = 0.002, component 1)",20,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,23.808378955855158,NA,NA,NA,NA,47,"Model failed to converge with max|grad| = 0.00465769 (tol = 0.002, component 1)",20,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.1493646123702056,NA,NA,NA,NA,47,"Model failed to converge with max|grad| = 0.00465769 (tol = 0.002, component 1)",20,20,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.3001534475403,NA,NA,NA,NA,47,"Model failed to converge with max|grad| = 0.00465769 (tol = 0.002, component 1)",20,20,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),775.5089651865012,23.47141320746534,33.040574009401446,30.327129797922233,2.4213867214010937e-25,48,,20,25,800,100,100,80,40,0.2,200
fixed,NA,cat,87.5051074252457,26.587622830428025,3.291197110149354,45.362288056331245,0.0019362288943696186,48,,20,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),76.1214244243487,NA,NA,NA,NA,48,,20,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),88.8512095608204,NA,NA,NA,NA,48,,20,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,40.54139218995305,NA,NA,NA,NA,48,,20,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.7883815361271721,NA,NA,NA,NA,48,,20,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,200.72603420257434,NA,NA,NA,NA,48,,20,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),802.123158904879,20.952235042009335,38.283417367961846,36.45003520266709,4.896712606197442e-31,49,,30,10,800,100,100,80,40,0.2,200
fixed,NA,cat,198.35779764843366,29.963897933675394,6.619892982131212,19.818769848023962,1.9933732827841053e-6,49,,30,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),80.31609819220309,NA,NA,NA,NA,49,,30,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,7.630170771200771,NA,NA,NA,NA,49,,30,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-1,NA,NA,NA,NA,49,,30,10,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),55.981608947065816,NA,NA,NA,NA,49,,30,10,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,200.91282479698648,NA,NA,NA,NA,49,,30,10,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),816.854551793926,22.461725782877792,36.36650895349283,39.65278898243179,4.504339040243972e-32,50,,30,15,800,100,100,80,40,0.2,200
fixed,NA,cat,88.15226912135671,41.46776370432407,2.125802340099777,31.222216529702266,0.04153125494472543,50,,30,15,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),105.68357483097442,NA,NA,NA,NA,50,,30,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),51.32004062268566,NA,NA,NA,NA,50,,30,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,39.73353822355673,NA,NA,NA,NA,50,,30,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.1653586854488587,NA,NA,NA,NA,50,,30,15,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.98318897754535,NA,NA,NA,NA,50,,30,15,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),779.6816548257239,21.096993709069075,36.9570027643587,53.14940731763492,1.3708554146128416e-39,51,,30,20,800,100,100,80,40,0.2,200
fixed,NA,cat,77.30158700575518,28.464019780640662,2.7157649411953613,42.27182358208797,0.009537201715784266,51,,30,20,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),78.82023468679506,NA,NA,NA,NA,51,,30,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),87.83665207577438,NA,NA,NA,NA,51,,30,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,41.91831612127496,NA,NA,NA,NA,51,,30,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.19719331868601223,NA,NA,NA,NA,51,,30,20,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,197.76195911988825,NA,NA,NA,NA,51,,30,20,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),820.7326953073422,25.568266405339017,32.09966144345091,59.57003074203979,2.656637241765959e-39,52,,30,25,800,100,100,80,40,0.2,200
fixed,NA,cat,129.89974580428333,33.200084952281664,3.9126329342526582,50.874558950790295,2.718114288774284e-4,52,,30,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),109.94258668280382,NA,NA,NA,NA,52,,30,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),107.51149922215454,NA,NA,NA,NA,52,,30,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,29.22172904226135,NA,NA,NA,NA,52,,30,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.626982136395971,NA,NA,NA,NA,52,,30,25,800,100,100,80,40,0.2,200
