effect,group,term,estimate,std.error,statistic,df,p.value,warnings,nsubj,nitem,b0,b1,I0i_sd,S0s_sd,S1s_sd,scor,err_sd
ran_pars,subj_id,sd__(Intercept),71.054886427199,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.17239443900262985,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,13.471286931414848,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),95.21757133531744,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.14411774305566,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
fixed,NA,(Intercept),763.530851096774,15.519138517369246,49.199306407518634,74.65743379668679,1.202294678966996e-58,,100,25,800,80,100,80,40,0.2,200
fixed,NA,cat,9.30400923684483,28.236533919573244,0.32950252546384234,53.20590726460316,0.7430695817415232,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),69.27232116492492,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.10997989853172493,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,50.86588806749738,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),96.11681444743621,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.10041192247556,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
fixed,NA,(Intercept),804.1062843840621,14.447646354353733,55.65655918354814,84.31769452427297,2.9394802887994705e-68,,100,25,800,90,100,80,40,0.2,200
fixed,NA,cat,86.386528525324,24.880229863613327,3.4720952739935087,50.16855815117195,0.0010721010107692171,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),73.8038786748698,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.1415519028018289,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,14.029959525468652,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),85.50776908846885,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,200.40943860209728,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
fixed,NA,(Intercept),773.7402340488468,14.227099277775201,54.38496062634086,84.3864733866944,1.789542788991924e-67,"Model failed to converge with max|grad| = 0.00248851 (tol = 0.002, component 1)",100,25,800,100,100,80,40,0.2,200
fixed,NA,cat,137.02293501877747,24.673159248295065,5.553522094186048,51.60904566601138,9.86133395575884e-7,"Model failed to converge with max|grad| = 0.00248851 (tol = 0.002, component 1)",100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),72.73848447228555,NA,NA,NA,NA,"Model failed to converge with max|grad| = 0.00248851 (tol = 0.002, component 1)",100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.22407260763621004,NA,NA,NA,NA,"Model failed to converge with max|grad| = 0.00248851 (tol = 0.002, component 1)",100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,32.80069631273526,NA,NA,NA,NA,"Model failed to converge with max|grad| = 0.00248851 (tol = 0.002, component 1)",100,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),84.1723143880883,NA,NA,NA,NA,"Model failed to converge with max|grad| = 0.00248851 (tol = 0.002, component 1)",100,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,197.50838510661916,NA,NA,NA,NA,"Model failed to converge with max|grad| = 0.00248851 (tol = 0.002, component 1)",100,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),810.421094615445,16.829280324219628,48.1554219195659,89.90061049149774,5.505691179258653e-66,,100,25,800,0,100,80,40,0.2,200
fixed,NA,cat,7.514480259819693,28.560573268741212,0.2631067727216838,51.34591754928308,0.793521224735511,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),90.73255277240888,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.5141619221864916,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,34.79006441284023,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),98.20580983613465,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,200.16359801162915,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
fixed,NA,(Intercept),809.1478779043458,17.01444156269415,47.556534542895776,79.30206424629141,4.6463940195365837e-60,,100,25,800,10,100,80,40,0.2,200
fixed,NA,cat,29.962378377212858,30.127143921524347,0.9945309935538306,51.39672444743008,0.32462374274251715,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),81.21462626842614,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.44353638686715585,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,36.759400027393376,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),103.80327040397263,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,200.38322734091,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
fixed,NA,(Intercept),800.1755565597887,16.285586180024513,49.13397330095884,80.19956116993876,1.244732911802152e-61,,100,25,800,20,100,80,40,0.2,200
fixed,NA,cat,31.68687299861047,28.897387094548016,1.0965307311327375,52.58283746023471,0.27784314134302934,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),78.73322923484264,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.13237656991403116,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,47.047388252973676,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),98.85467524910163,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,197.30898354396692,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
fixed,NA,(Intercept),804.6383175850851,15.78856568510815,50.96335751030404,75.01770502487679,5.831139069788872e-60,,100,25,800,30,100,80,40,0.2,200
fixed,NA,cat,78.74720577220654,28.64248066257909,2.7493151413762993,52.87201914040605,0.00815454987280068,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),70.82738522411417,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.4394972577444882,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,48.92567101407438,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),97.78598125967659,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.3892486722024,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
fixed,NA,(Intercept),794.6845561460732,15.790499359360302,50.326752692276294,88.08567288652524,1.0880216581292998e-66,,100,25,800,40,100,80,40,0.2,200
fixed,NA,cat,6.363962131204413,27.250150956239214,0.2335386009943301,53.37476118200543,0.8162365865544984,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),83.72135639726869,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.24637172406599891,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,50.57852088191098,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),92.58683127371397,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,197.49415613923438,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
fixed,NA,(Intercept),823.3214992274042,15.782787799659182,52.16578399699343,76.78608074257679,1.0237817854460828e-61,,100,25,800,50,100,80,40,0.2,200
fixed,NA,cat,39.03231360209813,28.337165537694773,1.3774247657260008,52.26149984022337,0.1742517197257203,,100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),72.84024074478394,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.038240338293332427,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,43.40209057725548,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),96.90603769656896,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,202.77797181266803,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
fixed,NA,(Intercept),785.707560584497,15.60650188623857,50.34488614500566,82.7300237761413,7.815443246284615e-64,,100,25,800,60,100,80,40,0.2,200
fixed,NA,cat,11.058909503584339,27.36428078300032,0.4041366769798142,52.29221770367618,0.687760365637168,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),78.00452982034382,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.2884142611234152,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,42.356257117199505,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),93.50711533617059,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.0432027414465,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
fixed,NA,(Intercept),767.052985784835,16.32737143958001,46.97957589948514,81.46137041008211,8.913487675707323e-61,,100,25,800,70,100,80,40,0.2,200
fixed,NA,cat,83.44308431385535,28.83060826721536,2.89425334146496,52.648706544027945,0.0055191841220755405,,100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),80.27862103659368,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.3281039100989484,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,47.60044156838482,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),98.48121858519387,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,202.057911131281,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
fixed,NA,(Intercept),817.8803344385765,16.894805783913124,48.41016492875845,83.37522817526744,8.243274861230214e-63,,100,25,800,80,100,80,40,0.2,200
fixed,NA,cat,63.40742374576201,29.26363985369801,2.1667647655166618,50.26165198073307,0.03501856489505065,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),84.93331591959635,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.5015510397697308,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,17.80307194399034,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),101.30234151964795,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,200.68000645159242,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
fixed,NA,(Intercept),816.2610982910866,17.0685533489659,47.82251205492701,75.96369706445769,1.8447212197000847e-58,,100,25,800,90,100,80,40,0.2,200
fixed,NA,cat,59.87898922440278,30.754953433510142,1.9469705702483528,52.19272945415885,0.05692859605415839,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),77.57722669995331,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.10352593616184456,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,46.10222455538691,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),105.65146217418199,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.85450976934902,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
fixed,NA,(Intercept),819.7375292724521,16.6905132863144,49.113979612874246,77.85509670778822,2.392322024489849e-60,,100,25,800,100,100,80,40,0.2,200
fixed,NA,cat,103.61305764895222,29.78101949163378,3.4791642266665743,51.78858366842746,0.0010287237646159687,,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),78.09848442339398,NA,NA,NA,NA,,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.369464115708779,NA,NA,NA,NA,,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,40.7321957277531,NA,NA,NA,NA,,100,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),102.37338819394532,NA,NA,NA,NA,,100,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.6658316056871,NA,NA,NA,NA,,100,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),771.9290127413575,17.1245115136186,45.07743255201563,83.32432652442408,2.692122072742495e-60,,100,25,800,0,100,80,40,0.2,200
fixed,NA,cat,46.16398835778156,29.77699554299474,1.5503239167002523,50.9719888247364,0.1272510886050325,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),86.01076802980572,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.06874852695260199,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,30.9644537017167,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),102.75774756362897,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.0880245354813,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
fixed,NA,(Intercept),804.6826393735539,15.825970938101737,50.84570435019846,92.39149674934376,2.4065508171519094e-69,,100,25,800,10,100,80,40,0.2,200
fixed,NA,cat,14.071854957245545,26.576065098508757,0.5294935463578146,51.349621436455756,0.598744983078801,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),87.49999314378962,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.12498385802272213,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,32.69826232674133,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),91.11597186108219,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.1976484244448,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
fixed,NA,(Intercept),768.5065958332079,14.88011482799545,51.646550091625606,100.5129398267416,3.4839130466179122e-74,,100,25,800,20,100,80,40,0.2,200
fixed,NA,cat,-16.868833795692012,24.288637032451806,-0.694515454825799,52.538120336063315,0.4904190123960195,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),88.31123161721096,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.030658996535231558,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,40.276003906481144,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),82.32926588311182,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.32953108137622,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
fixed,NA,(Intercept),790.8718400046208,15.797625805988618,50.06270244132599,79.21049112164701,1.0114831487665513e-61,,100,25,800,30,100,80,40,0.2,200
fixed,NA,cat,20.28530543022817,28.201828493368623,0.7192904330652906,53.06437187226559,0.4751179183073658,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),75.45067261975224,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.2143706196499747,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,49.79494542223717,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),96.094380426657,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.4284599378941,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
fixed,NA,(Intercept),819.4870508756935,16.029738977907243,51.122919219404615,76.0381895614578,1.2235463479872098e-60,,100,25,800,40,100,80,40,0.2,200
fixed,NA,cat,43.2984798884205,28.680140845618077,1.5097024844296014,50.94059005143647,0.13729764316784465,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),73.12910321141611,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.37503530342201624,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,29.419350070194213,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),98.7893333007695,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,203.55867525777154,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
fixed,NA,(Intercept),792.5683317350939,17.464171974180964,45.38253132795687,77.35118938762298,1.6599861247146767e-57,,100,25,800,50,100,80,40,0.2,200
fixed,NA,cat,28.722773977634102,31.138170983906466,0.9224297082985142,51.157423931894144,0.36063461056753454,,100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),80.98224718873198,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.4482417948399457,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,34.5274610088269,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),107.64982283395395,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,195.52969113142996,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
fixed,NA,(Intercept),786.1247319997876,16.35382619477989,48.069774170078745,81.74780502678351,1.036573955623671e-61,,100,25,800,60,100,80,40,0.2,200
fixed,NA,cat,74.48712928127608,28.688757681217538,2.59638741101859,51.537765999097324,0.012246401714812387,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),80.66588498391032,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.015099657331247886,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,36.78816720796824,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),98.59618629269421,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.41943457711474,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
fixed,NA,(Intercept),787.0697052006519,15.58008378809666,50.5176811566303,89.33058275156918,1.7280025687429233e-67,,100,25,800,70,100,80,40,0.2,200
fixed,NA,cat,50.720144286588656,26.653734757351256,1.9029282293206486,52.65926275501483,0.06252337160592684,,100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),83.71011645230628,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.20631883894094674,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,44.45320797994124,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),90.76658436561685,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.66703465212183,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
fixed,NA,(Intercept),794.4495894333321,15.389443936847211,51.623021123665666,94.27433010732375,6.301555259307924e-71,,100,25,800,80,100,80,40,0.2,200
fixed,NA,cat,35.3022854472239,25.651235878249175,1.3762411142598505,51.48706194356035,0.17470347599070818,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),86.656353822519,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.3413760395288151,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,33.19474303674944,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),87.67530923641309,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,200.03188637320358,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
fixed,NA,(Intercept),824.6745057054915,14.010912657155211,58.859442342204574,93.42444012935326,1.2074851282176025e-75,,100,25,800,90,100,80,40,0.2,200
fixed,NA,cat,79.67537366977794,23.587320364968352,3.377890003483015,53.13153456779618,0.0013735280588812522,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),78.63643691169777,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.21293149174726198,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,42.995995698006155,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),79.48333569989934,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.45431622459725,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
fixed,NA,(Intercept),798.0719066687119,12.988655420533107,61.44376618130007,102.35928209829764,1.3097462026553546e-82,Model failed to converge with 1 negative eigenvalue: -3.2e+00,100,25,800,100,100,80,40,0.2,200
fixed,NA,cat,111.57952598653623,20.642158209762663,5.405419571571976,49.90168651289912,1.8165331523605951e-6,Model failed to converge with 1 negative eigenvalue: -3.2e+00,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),78.86324690401185,NA,NA,NA,NA,Model failed to converge with 1 negative eigenvalue: -3.2e+00,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.5544959063338584,NA,NA,NA,NA,Model failed to converge with 1 negative eigenvalue: -3.2e+00,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,2.3342132114821488,NA,NA,NA,NA,Model failed to converge with 1 negative eigenvalue: -3.2e+00,100,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),70.0697764467011,NA,NA,NA,NA,Model failed to converge with 1 negative eigenvalue: -3.2e+00,100,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,203.90660956782773,NA,NA,NA,NA,Model failed to converge with 1 negative eigenvalue: -3.2e+00,100,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),799.7660598108494,15.625266266826792,51.18415559476205,97.20576377677911,4.1252503212388633e-72,,100,25,800,0,100,80,40,0.2,200
fixed,NA,cat,-8.003202961703822,25.716721055509176,-0.3112061971053395,51.2381222288525,0.7569065252463439,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),90.10298983189615,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.23974842885719044,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,30.815433269194358,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),88.1020607853802,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,196.51966632046586,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
fixed,NA,(Intercept),809.9566834611736,16.24485749882408,49.859266756867775,85.89569845800254,3.452631069213485e-65,,100,25,800,10,100,80,40,0.2,200
fixed,NA,cat,-23.422114108407893,28.018662722724308,-0.8359468951175738,51.51189505327676,0.40704575829076706,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),84.18149257751703,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.26158071655929527,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,35.95111659447092,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),96.09502103152477,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,204.268167984882,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
fixed,NA,(Intercept),811.9334772125194,17.445113815566,46.542171395181384,70.63560927558802,9.651182047712938e-55,,100,25,800,20,100,80,40,0.2,200
fixed,NA,cat,30.441527394846958,32.23490912395705,0.9443652308057152,52.873417618892084,0.3492786262539699,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),72.17143372842736,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.36320747803004094,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,54.872594192460824,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),110.48282200556014,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.44178324825177,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
fixed,NA,(Intercept),800.4235408288298,16.235616449541656,49.30047117807014,75.18625961122886,5.275406120794886e-59,,100,25,800,30,100,80,40,0.2,200
fixed,NA,cat,-54.07651292317968,29.32685845596262,-1.8439245036893837,52.08393780036511,0.07088595917927572,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),72.93678483140494,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.09322401494154492,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,42.98214067618784,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),100.71516210240183,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,193.9925015936558,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
